chicken_id,production_date,eggs_produced,avg_egg_weight_g,egg_quality_grade,shell_thickness_mm,feed_consumed_kg
3719,2023-08-13,7,73.5,AA,0.34,1.03
3719,2023-08-20,1,73.1,B,0.35,1.11
3719,2023-08-27,1,73.5,C,0.49,0.87
3719,2023-09-03,7,48.1,C,0.4,0.83
3719,2023-09-10,0,48.6,C,0.36,1.19
3719,2023-09-17,6,69.3,C,0.49,0.93
3719,2023-09-24,1,58.4,C,0.47,1.13
3719,2023-10-01,1,47.6,C,0.32,1.04
3719,2023-10-08,0,56.2,A,0.43,1.09
3719,2023-10-15,5,52.2,AA,0.43,0.82
3719,2023-10-22,0,46.5,A,0.32,1.16
3719,2023-10-29,7,57.5,A,0.37,0.97
3719,2023-11-05,1,53.5,AA,0.42,1.17
3719,2023-11-12,3,68.8,C,0.38,1.02
3719,2023-11-19,1,50.1,B,0.4,0.95
3719,2023-11-26,4,71.2,B,0.49,1.09
3719,2023-12-03,6,72.9,C,0.48,1.1
3719,2023-12-10,5,69.4,B,0.42,1.12
3719,2023-12-17,1,57.6,A,0.49,0.95
3719,2023-12-24,5,74.6,AA,0.37,1.11
3719,2023-12-31,2,67.2,B,0.4,1.15
3722,2023-01-01,5,67.2,B,0.32,1.15
3722,2023-01-08,4,64.3,A,0.34,0.93
3722,2023-01-15,2,69.0,C,0.35,0.94
3722,2023-01-22,3,71.5,AA,0.38,1.01
3722,2023-01-29,1,56.7,C,0.33,0.85
3722,2023-02-05,6,69.3,C,0.49,0.82
3722,2023-02-12,1,66.4,B,0.48,1.06
3722,2023-02-19,1,74.7,A,0.44,1.14
3722,2023-02-26,6,64.4,B,0.35,1.12
3722,2023-03-05,4,62.3,C,0.35,0.98
3722,2023-03-12,4,47.6,A,0.5,1.16
3722,2023-03-19,4,49.4,C,0.4,1.09
3722,2023-03-26,4,47.5,A,0.45,1.2
3722,2023-04-02,4,52.9,AA,0.39,0.85
3722,2023-04-09,2,49.6,A,0.46,1.03
3722,2023-04-16,7,66.9,AA,0.44,0.86
3722,2023-04-23,7,68.9,A,0.47,0.94
3722,2023-04-30,0,66.3,A,0.32,1.14
3722,2023-05-07,3,58.2,A,0.34,1.04
3722,2023-05-14,1,74.9,C,0.47,1.0
3722,2023-05-21,7,45.6,AA,0.36,1.19
3722,2023-05-28,3,51.1,A,0.32,1.11
3722,2023-06-04,2,66.4,C,0.49,0.86
3722,2023-06-11,0,62.4,AA,0.45,1.16
3722,2023-06-18,0,47.6,B,0.35,0.81
3722,2023-06-25,4,53.9,AA,0.42,1.2
3722,2023-07-02,0,52.0,A,0.34,1.1
3722,2023-07-09,6,65.0,A,0.38,0.84
3722,2023-07-16,7,56.5,A,0.31,1.04
3722,2023-07-23,3,66.1,C,0.43,0.9
3722,2023-07-30,2,56.7,AA,0.37,0.85
3722,2023-08-06,6,64.8,A,0.45,0.94
3722,2023-08-13,6,67.6,A,0.44,0.83
3722,2023-08-20,6,67.3,B,0.41,0.91
3722,2023-08-27,3,68.3,A,0.44,1.13
3722,2023-09-03,4,59.5,B,0.44,0.98
3722,2023-09-10,2,50.8,B,0.35,0.9
3722,2023-09-17,7,53.7,B,0.4,1.18
3722,2023-09-24,0,59.9,C,0.49,1.07
3722,2023-10-01,3,59.6,AA,0.42,0.99
3722,2023-10-08,0,71.6,B,0.45,0.89
3722,2023-10-15,2,46.4,A,0.33,1.05
3722,2023-10-22,1,45.2,A,0.43,1.12
3722,2023-10-29,2,62.4,A,0.46,1.03
3722,2023-11-05,1,62.7,A,0.49,0.95
3722,2023-11-12,2,72.0,AA,0.42,0.93
3722,2023-11-19,2,48.9,AA,0.46,0.9
3722,2023-11-26,1,49.4,AA,0.33,1.06
3722,2023-12-03,3,68.4,C,0.47,1.19
3722,2023-12-10,6,71.4,C,0.38,0.96
3722,2023-12-17,0,66.1,A,0.31,0.92
3722,2023-12-24,5,55.6,A,0.32,1.07
3722,2023-12-31,0,46.6,B,0.31,0.84
3723,2023-01-01,5,45.6,AA,0.45,1.14
3723,2023-01-08,0,65.2,AA,0.46,1.09
3723,2023-01-15,0,52.9,B,0.35,0.93
3723,2023-01-22,3,64.8,B,0.42,0.86
3723,2023-01-29,1,47.7,C,0.33,0.96
3723,2023-02-05,5,63.0,AA,0.38,0.99
3723,2023-02-12,5,54.7,A,0.33,1.02
3723,2023-02-19,3,66.8,AA,0.42,1.17
3723,2023-02-26,1,66.5,B,0.49,1.14
3723,2023-03-05,1,62.4,AA,0.46,1.08
3723,2023-03-12,3,64.4,A,0.34,0.94
3723,2023-03-19,2,45.3,AA,0.43,0.9
3723,2023-03-26,7,47.7,A,0.45,1.03
3723,2023-04-02,7,58.7,A,0.32,1.13
3723,2023-04-09,5,70.0,B,0.33,0.82
3723,2023-04-16,3,55.0,C,0.39,1.07
3723,2023-04-23,0,48.8,C,0.33,1.13
3723,2023-04-30,3,61.9,B,0.46,0.88
3723,2023-05-07,1,69.7,B,0.32,1.07
3723,2023-05-14,2,60.7,B,0.49,0.87
3723,2023-05-21,7,64.2,A,0.32,1.13
3723,2023-05-28,4,67.2,A,0.41,1.19
3723,2023-06-04,4,68.1,C,0.47,1.13
3723,2023-06-11,6,72.3,B,0.39,1.07
3723,2023-06-18,6,53.2,B,0.42,0.82
3723,2023-06-25,1,58.7,C,0.35,1.12
3723,2023-07-02,5,51.6,C,0.46,1.02
3723,2023-07-09,4,74.3,AA,0.33,1.12
3723,2023-07-16,4,74.5,AA,0.44,0.85
3723,2023-07-23,0,63.2,B,0.33,1.06
3723,2023-07-30,3,55.7,AA,0.34,0.93
3723,2023-08-06,1,63.4,A,0.47,1.0
3723,2023-08-13,5,66.5,AA,0.36,1.18
3723,2023-08-20,1,55.8,A,0.42,1.07
3723,2023-08-27,0,73.7,B,0.45,0.84
3723,2023-09-03,5,47.5,A,0.45,1.04
3723,2023-09-10,6,48.0,B,0.34,1.15
3723,2023-09-17,4,72.4,AA,0.38,0.82
3723,2023-09-24,7,74.1,A,0.49,0.86
3723,2023-10-01,6,61.6,AA,0.46,1.17
3723,2023-10-08,4,63.4,AA,0.46,1.19
3723,2023-10-15,4,63.6,AA,0.41,1.09
3723,2023-10-22,0,69.5,B,0.41,0.81
3723,2023-10-29,7,62.3,C,0.33,1.07
3723,2023-11-05,7,51.3,C,0.32,1.07
3723,2023-11-12,5,62.1,A,0.41,0.99
3723,2023-11-19,2,67.5,AA,0.48,0.87
3723,2023-11-26,6,45.5,B,0.49,1.11
3723,2023-12-03,7,60.3,C,0.35,0.91
3723,2023-12-10,4,74.0,A,0.32,0.97
3723,2023-12-17,1,49.3,C,0.33,1.13
3723,2023-12-24,2,74.5,B,0.34,0.81
3723,2023-12-31,3,68.8,C,0.32,0.87
3728,2023-01-01,5,55.7,C,0.43,0.82
3728,2023-01-08,4,72.9,C,0.47,0.9
3728,2023-01-15,2,64.4,C,0.32,1.06
3728,2023-01-22,4,61.1,B,0.36,1.06
3728,2023-01-29,2,60.2,C,0.48,1.14
3728,2023-02-05,4,65.3,AA,0.41,1.19
3728,2023-02-12,3,68.1,B,0.47,0.95
3728,2023-02-19,1,50.2,B,0.46,1.06
3728,2023-02-26,4,62.8,A,0.44,0.98
3728,2023-03-05,2,58.7,A,0.31,0.92
3728,2023-03-12,7,57.7,AA,0.46,1.14
3728,2023-03-19,0,45.9,B,0.34,1.14
3728,2023-03-26,0,54.5,AA,0.44,0.86
3728,2023-04-02,3,46.5,AA,0.34,1.14
3728,2023-04-09,6,47.7,AA,0.4,1.2
3728,2023-04-16,0,48.9,B,0.44,0.95
3728,2023-04-23,0,62.9,C,0.37,0.95
3728,2023-04-30,6,56.2,AA,0.48,0.85
3728,2023-05-07,0,56.8,A,0.31,0.81
3728,2023-05-14,6,65.3,A,0.4,0.99
3728,2023-05-21,1,49.9,AA,0.4,1.15
3728,2023-05-28,3,55.9,C,0.31,0.81
3728,2023-06-04,1,65.4,B,0.35,0.87
3728,2023-06-11,4,49.9,C,0.47,1.08
3728,2023-06-18,2,60.6,C,0.38,0.97
3728,2023-06-25,3,68.3,AA,0.4,0.86
3728,2023-07-02,1,67.6,C,0.38,0.89
3728,2023-07-09,2,72.3,C,0.44,1.09
3728,2023-07-16,4,74.1,A,0.46,0.89
3728,2023-07-23,1,63.2,A,0.43,0.88
3728,2023-07-30,6,74.6,C,0.45,1.11
3728,2023-08-06,6,74.5,AA,0.38,0.84
3728,2023-08-13,7,47.0,A,0.5,0.93
3728,2023-08-20,0,51.9,C,0.46,1.15
3728,2023-08-27,7,47.4,C,0.4,0.91
3728,2023-09-03,6,53.7,C,0.33,0.99
3728,2023-09-10,4,74.2,B,0.5,0.97
3728,2023-09-17,4,64.9,C,0.4,1.01
3728,2023-09-24,7,60.5,B,0.32,1.2
3728,2023-10-01,3,53.0,C,0.4,1.07
3728,2023-10-08,6,57.0,C,0.49,1.09
3728,2023-10-15,2,62.0,B,0.38,1.07
3728,2023-10-22,7,65.8,B,0.3,0.93
3728,2023-10-29,7,51.5,B,0.35,0.83
3728,2023-11-05,7,56.8,A,0.3,0.81
3728,2023-11-12,2,51.0,AA,0.33,0.91
3728,2023-11-19,4,70.1,B,0.45,1.12
3728,2023-11-26,5,46.8,A,0.31,0.93
3728,2023-12-03,1,53.3,C,0.48,0.81
3728,2023-12-10,7,73.2,AA,0.48,1.11
3728,2023-12-17,1,57.2,C,0.44,0.97
3728,2023-12-24,2,70.1,C,0.49,1.18
3728,2023-12-31,2,45.7,C,0.5,0.88
3729,2023-01-01,6,65.2,AA,0.46,0.96
3729,2023-01-08,1,51.7,C,0.34,1.17
3729,2023-01-15,4,60.8,AA,0.39,1.14
3729,2023-01-22,1,69.3,C,0.44,1.02
3729,2023-01-29,0,70.6,C,0.42,0.85
3729,2023-02-05,1,47.0,C,0.33,1.04
3729,2023-02-12,6,62.1,A,0.46,0.91
3729,2023-02-19,0,73.2,AA,0.35,0.98
3729,2023-02-26,4,54.0,AA,0.39,1.02
3729,2023-03-05,0,47.1,AA,0.3,0.81
3729,2023-03-12,1,56.9,AA,0.34,0.81
3729,2023-03-19,3,72.1,B,0.41,1.14
3729,2023-03-26,2,69.8,A,0.41,1.02
3729,2023-04-02,0,55.4,AA,0.36,0.98
3729,2023-04-09,0,47.2,AA,0.39,1.0
3729,2023-04-16,7,72.3,B,0.33,1.08
3729,2023-04-23,6,47.7,B,0.5,0.98
3729,2023-04-30,2,61.0,AA,0.41,0.92
3729,2023-05-07,1,52.5,C,0.35,0.89
3729,2023-05-14,5,72.7,A,0.37,0.96
3729,2023-05-21,0,66.0,C,0.4,0.84
3729,2023-05-28,7,55.9,AA,0.39,1.13
3729,2023-06-04,5,51.2,A,0.37,0.94
3729,2023-06-11,5,70.0,AA,0.34,1.08
3729,2023-06-18,3,72.6,A,0.45,0.91
3729,2023-06-25,5,45.5,C,0.36,1.2
3729,2023-07-02,6,50.7,B,0.46,1.07
3729,2023-07-09,4,72.1,B,0.35,0.86
3729,2023-07-16,0,56.5,C,0.42,1.06
3729,2023-07-23,3,45.5,C,0.4,1.09
3729,2023-07-30,4,59.5,AA,0.34,1.18
3729,2023-08-06,6,71.5,C,0.47,1.05
3729,2023-08-13,6,58.6,A,0.4,1.03
3729,2023-08-20,6,70.4,AA,0.43,1.17
3729,2023-08-27,2,50.5,B,0.32,0.93
3729,2023-09-03,5,45.8,C,0.48,0.86
3729,2023-09-10,7,72.4,A,0.31,0.94
3729,2023-09-17,0,72.0,A,0.49,1.19
3729,2023-09-24,4,45.4,B,0.43,0.99
3729,2023-10-01,2,72.3,B,0.34,1.11
3729,2023-10-08,0,72.3,AA,0.47,0.97
3729,2023-10-15,3,69.5,B,0.46,0.97
3729,2023-10-22,7,50.7,AA,0.48,0.84
3729,2023-10-29,0,62.6,C,0.42,0.81
3729,2023-11-05,4,66.2,B,0.37,0.96
3729,2023-11-12,3,47.7,AA,0.4,0.9
3729,2023-11-19,0,61.9,AA,0.46,0.9
3729,2023-11-26,0,64.8,A,0.33,0.83
3729,2023-12-03,6,66.9,AA,0.46,1.2
3729,2023-12-10,7,48.3,AA,0.48,1.05
3729,2023-12-17,4,74.9,AA,0.43,0.85
3729,2023-12-24,6,49.3,C,0.34,1.17
3729,2023-12-31,4,71.8,C,0.32,0.84
3735,2023-01-01,4,63.6,AA,0.43,0.99
3735,2023-01-08,3,58.1,A,0.31,1.05
3735,2023-01-15,3,46.3,C,0.31,0.81
3735,2023-01-22,0,62.1,AA,0.39,0.81
3735,2023-01-29,7,47.7,A,0.37,0.88
3735,2023-02-05,7,53.4,AA,0.38,1.09
3735,2023-02-12,5,48.4,A,0.31,0.95
3735,2023-02-19,6,62.1,A,0.33,1.15
3735,2023-02-26,6,63.8,B,0.32,1.0
3735,2023-03-05,2,63.2,B,0.4,1.01
3735,2023-03-12,5,65.2,C,0.34,0.84
3735,2023-03-19,0,45.9,B,0.44,0.85
3735,2023-03-26,0,67.1,A,0.48,0.84
3735,2023-04-02,2,54.5,A,0.33,1.03
3735,2023-04-09,2,48.7,AA,0.34,1.2
3735,2023-04-16,6,47.5,C,0.49,1.15
3735,2023-04-23,2,62.0,B,0.47,1.06
3735,2023-04-30,5,54.8,AA,0.37,1.02
3735,2023-05-07,1,74.3,B,0.41,0.91
3735,2023-05-14,4,64.9,AA,0.31,1.19
3735,2023-05-21,4,52.8,B,0.36,0.98
3735,2023-05-28,4,47.1,B,0.36,1.09
3735,2023-06-04,2,65.8,AA,0.49,0.9
3735,2023-06-11,0,49.5,AA,0.42,0.94
3735,2023-06-18,6,62.5,C,0.39,1.0
3735,2023-06-25,2,55.8,C,0.49,1.1
3735,2023-07-02,6,63.3,B,0.46,1.05
3735,2023-07-09,4,61.7,B,0.49,0.85
3735,2023-07-16,7,58.9,AA,0.35,1.01
3735,2023-07-23,6,60.3,C,0.47,0.85
3735,2023-07-30,6,45.5,AA,0.42,0.95
3735,2023-08-06,5,49.5,B,0.44,1.0
3735,2023-08-13,6,74.0,C,0.33,0.89
3735,2023-08-20,0,59.7,C,0.3,0.87
3735,2023-08-27,5,47.6,C,0.36,0.82
3735,2023-09-03,1,51.4,A,0.48,0.98
3735,2023-09-10,3,65.7,C,0.47,0.94
3735,2023-09-17,6,74.0,C,0.35,0.88
3735,2023-09-24,3,61.0,AA,0.4,0.96
3735,2023-10-01,3,63.4,AA,0.31,0.99
3735,2023-10-08,7,56.3,A,0.47,0.96
3735,2023-10-15,4,74.9,B,0.48,0.98
3735,2023-10-22,5,52.5,B,0.44,0.8
3735,2023-10-29,4,63.4,AA,0.3,1.0
3735,2023-11-05,6,52.9,B,0.44,1.19
3735,2023-11-12,4,58.3,B,0.4,0.9
3735,2023-11-19,7,49.1,B,0.49,1.16
3735,2023-11-26,1,56.7,B,0.36,1.01
3735,2023-12-03,0,53.5,A,0.37,0.89
3735,2023-12-10,7,58.7,A,0.49,0.97
3735,2023-12-17,5,74.7,A,0.3,1.05
3735,2023-12-24,5,65.2,B,0.3,0.98
3735,2023-12-31,2,70.7,AA,0.48,1.15
3736,2023-01-01,7,66.5,B,0.35,1.18
3736,2023-01-08,3,55.4,B,0.3,1.17
3736,2023-01-15,5,65.2,C,0.35,0.95
3736,2023-01-22,1,67.6,B,0.3,0.92
3736,2023-01-29,0,63.4,C,0.42,0.85
3736,2023-02-05,4,47.0,AA,0.37,0.96
3736,2023-02-12,3,73.9,C,0.44,1.14
3736,2023-02-19,1,63.2,B,0.33,1.0
3736,2023-02-26,6,71.2,A,0.45,1.0
3736,2023-03-05,6,56.7,B,0.31,1.08
3736,2023-03-12,6,54.7,A,0.41,0.95
3736,2023-03-19,6,61.1,AA,0.45,0.99
3736,2023-03-26,5,65.0,A,0.31,1.03
3736,2023-04-02,2,64.7,AA,0.46,1.03
3736,2023-04-09,3,69.1,A,0.38,0.81
3736,2023-04-16,3,63.4,A,0.39,0.88
3736,2023-04-23,0,55.1,A,0.4,1.2
3736,2023-04-30,0,63.0,A,0.4,0.95
3736,2023-05-07,0,67.1,C,0.4,1.12
3736,2023-05-14,1,73.2,AA,0.43,1.17
3736,2023-05-21,6,50.4,C,0.42,1.15
3736,2023-05-28,4,62.6,A,0.48,1.07
3736,2023-06-04,1,66.9,A,0.46,1.13
3736,2023-06-11,4,70.7,AA,0.33,0.85
3736,2023-06-18,3,51.7,B,0.4,0.94
3736,2023-06-25,0,68.2,B,0.47,0.95
3736,2023-07-02,7,72.3,C,0.49,0.86
3736,2023-07-09,0,57.7,AA,0.39,0.88
3736,2023-07-16,4,70.5,C,0.41,1.15
3736,2023-07-23,3,49.9,AA,0.43,1.17
3736,2023-07-30,4,67.4,AA,0.37,1.08
3736,2023-08-06,4,49.7,C,0.31,0.96
3736,2023-08-13,2,59.8,AA,0.5,1.16
3736,2023-08-20,2,69.0,AA,0.37,1.2
3736,2023-08-27,2,59.3,C,0.5,0.86
3736,2023-09-03,4,62.3,A,0.34,0.84
3736,2023-09-10,1,53.1,A,0.4,1.14
3736,2023-09-17,4,58.6,B,0.4,1.11
3736,2023-09-24,7,48.8,A,0.47,0.83
3736,2023-10-01,2,69.8,A,0.42,0.95
3736,2023-10-08,3,46.6,B,0.34,1.05
3736,2023-10-15,4,50.5,C,0.42,0.84
3736,2023-10-22,7,52.1,AA,0.31,0.98
3736,2023-10-29,3,73.9,B,0.31,1.1
3736,2023-11-05,3,66.8,B,0.38,0.93
3736,2023-11-12,4,57.6,A,0.34,1.08
3736,2023-11-19,7,53.3,AA,0.44,0.89
3736,2023-11-26,4,74.6,B,0.46,0.92
3736,2023-12-03,0,61.5,A,0.33,1.06
3736,2023-12-10,1,56.8,C,0.41,1.03
3736,2023-12-17,5,49.1,B,0.34,0.9
3736,2023-12-24,2,50.7,AA,0.4,0.84
3736,2023-12-31,0,62.4,AA,0.46,0.8
3741,2023-01-01,2,49.9,A,0.43,1.02
3741,2023-01-08,4,62.7,C,0.41,1.03
3741,2023-01-15,4,67.9,A,0.43,1.11
3741,2023-01-22,6,49.6,A,0.38,0.81
3741,2023-01-29,5,61.5,B,0.45,0.93
3741,2023-02-05,2,58.5,A,0.34,1.09
3741,2023-02-12,1,49.4,A,0.46,1.04
3741,2023-02-19,3,48.5,B,0.37,1.15
3741,2023-02-26,7,65.4,B,0.47,1.19
3741,2023-03-05,5,61.2,A,0.37,0.81
3741,2023-03-12,5,57.0,B,0.44,0.87
3741,2023-03-19,6,46.7,B,0.34,1.19
3741,2023-03-26,0,63.4,C,0.43,0.93
3741,2023-04-02,7,72.7,A,0.38,1.04
3741,2023-04-09,4,68.0,B,0.31,0.9
3741,2023-04-16,0,73.0,B,0.48,1.13
3741,2023-04-23,0,55.1,A,0.39,1.05
3741,2023-04-30,5,54.1,A,0.32,1.0
3741,2023-05-07,6,62.4,B,0.46,1.08
3741,2023-05-14,1,57.7,C,0.39,0.95
3741,2023-05-21,4,72.9,A,0.49,0.82
3741,2023-05-28,5,52.3,A,0.4,1.0
3741,2023-06-04,7,66.8,C,0.37,1.01
3741,2023-06-11,7,51.1,C,0.31,0.96
3741,2023-06-18,1,50.5,AA,0.37,0.88
3741,2023-06-25,1,57.6,A,0.42,1.0
3741,2023-07-02,7,57.2,AA,0.49,1.06
3741,2023-07-09,5,68.3,C,0.41,1.16
3741,2023-07-16,1,46.2,B,0.49,1.04
3741,2023-07-23,3,62.6,C,0.38,0.86
3741,2023-07-30,1,50.1,B,0.34,1.11
3741,2023-08-06,1,55.8,AA,0.43,0.83
3741,2023-08-13,6,56.1,A,0.41,1.15
3741,2023-08-20,7,49.4,B,0.49,0.95
3741,2023-08-27,0,65.9,B,0.32,0.82
3741,2023-09-03,6,50.2,A,0.45,0.82
3741,2023-09-10,6,74.3,AA,0.43,0.88
3741,2023-09-17,6,56.7,AA,0.39,0.82
3741,2023-09-24,7,69.9,B,0.4,1.01
3741,2023-10-01,3,47.6,A,0.32,0.81
3741,2023-10-08,3,72.2,C,0.32,1.03
3741,2023-10-15,4,45.2,AA,0.37,0.99
3741,2023-10-22,6,64.9,AA,0.33,1.05
3741,2023-10-29,2,65.4,AA,0.34,0.95
3741,2023-11-05,3,45.1,A,0.39,1.11
3741,2023-11-12,1,55.7,AA,0.32,1.11
3741,2023-11-19,2,74.6,B,0.45,0.87
3741,2023-11-26,5,66.1,B,0.36,1.1
3741,2023-12-03,1,67.6,AA,0.37,1.16
3741,2023-12-10,5,65.3,A,0.42,1.11
3741,2023-12-17,1,56.8,AA,0.49,1.12
3741,2023-12-24,0,48.9,B,0.32,0.88
3741,2023-12-31,3,71.2,AA,0.44,0.86
3742,2023-01-01,2,58.7,B,0.33,0.94
3742,2023-01-08,2,60.8,AA,0.48,1.03
3742,2023-01-15,2,61.2,AA,0.4,0.89
3742,2023-01-22,0,53.1,A,0.44,1.03
3742,2023-01-29,5,66.8,C,0.46,0.86
3742,2023-02-05,1,74.5,A,0.42,1.11
3742,2023-02-12,1,59.4,C,0.3,1.12
3742,2023-02-19,7,66.7,AA,0.34,0.87
3742,2023-02-26,7,68.6,C,0.45,0.9
3742,2023-03-05,2,47.6,B,0.45,1.04
3742,2023-03-12,2,61.5,C,0.44,1.01
3742,2023-03-19,6,46.8,C,0.44,1.0
3742,2023-03-26,6,62.0,A,0.38,0.99
3742,2023-04-02,2,48.3,A,0.48,0.85
3742,2023-04-09,1,66.7,B,0.35,0.92
3742,2023-04-16,4,70.4,B,0.5,0.85
3742,2023-04-23,5,60.5,C,0.39,0.82
3742,2023-04-30,2,72.4,A,0.35,1.01
3742,2023-05-07,6,65.1,AA,0.41,1.19
3742,2023-05-14,0,53.7,A,0.32,1.15
3742,2023-05-21,2,56.2,A,0.48,0.99
3742,2023-05-28,4,47.4,B,0.34,1.08
3742,2023-06-04,6,47.2,A,0.44,0.83
3742,2023-06-11,6,47.8,B,0.35,1.18
3742,2023-06-18,5,51.4,A,0.34,1.04
3742,2023-06-25,6,64.1,B,0.37,1.05
3742,2023-07-02,0,70.9,A,0.35,1.04
3742,2023-07-09,0,68.4,AA,0.37,0.94
3742,2023-07-16,6,53.8,B,0.43,1.18
3742,2023-07-23,3,69.4,C,0.48,1.14
3742,2023-07-30,7,70.8,C,0.32,1.05
3742,2023-08-06,3,73.7,C,0.48,0.86
3742,2023-08-13,7,53.6,C,0.44,0.98
3742,2023-08-20,7,48.6,C,0.37,1.08
3742,2023-08-27,5,45.4,C,0.45,0.92
3742,2023-09-03,7,62.5,AA,0.45,1.2
3742,2023-09-10,7,59.7,AA,0.4,0.95
3742,2023-09-17,4,59.9,A,0.4,1.07
3742,2023-09-24,6,63.3,A,0.43,0.93
3742,2023-10-01,7,55.3,B,0.49,0.93
3742,2023-10-08,1,47.7,A,0.49,0.88
3742,2023-10-15,1,51.7,C,0.44,0.85
3742,2023-10-22,0,75.0,B,0.37,0.95
3742,2023-10-29,7,65.0,B,0.37,1.02
3742,2023-11-05,3,65.5,A,0.32,0.85
3742,2023-11-12,3,49.9,AA,0.45,0.89
3742,2023-11-19,2,50.5,B,0.47,0.92
3742,2023-11-26,0,55.0,C,0.36,1.05
3742,2023-12-03,3,52.4,AA,0.45,0.96
3742,2023-12-10,1,52.0,B,0.49,1.2
3742,2023-12-17,2,72.6,C,0.38,1.11
3742,2023-12-24,4,70.1,B,0.37,0.96
3742,2023-12-31,4,49.8,A,0.3,1.13
3744,2023-01-01,7,48.0,A,0.32,1.08
3744,2023-01-08,2,63.7,B,0.34,0.9
3744,2023-01-15,6,53.3,A,0.48,1.03
3744,2023-01-22,7,55.3,B,0.39,0.87
3744,2023-01-29,5,69.4,C,0.38,0.98
3744,2023-02-05,7,52.7,A,0.45,1.15
3744,2023-02-12,4,66.1,B,0.34,0.93
3744,2023-02-19,1,51.9,AA,0.43,1.09
3744,2023-02-26,4,55.6,AA,0.34,1.09
3744,2023-03-05,0,58.8,AA,0.4,0.9
3744,2023-03-12,3,70.6,B,0.47,0.98
3744,2023-03-19,1,72.0,B,0.4,1.03
3744,2023-03-26,5,46.7,C,0.43,1.05
3744,2023-04-02,4,46.2,AA,0.44,0.86
3744,2023-04-09,0,52.2,A,0.49,1.17
3744,2023-04-16,2,59.4,C,0.36,1.19
3744,2023-04-23,5,69.9,A,0.38,1.04
3744,2023-04-30,3,58.2,AA,0.44,1.16
3744,2023-05-07,6,64.4,AA,0.44,1.14
3744,2023-05-14,4,63.2,C,0.32,0.82
3744,2023-05-21,1,59.5,A,0.47,0.98
3744,2023-05-28,5,74.2,AA,0.35,0.88
3744,2023-06-04,5,52.8,A,0.39,0.91
3744,2023-06-11,6,60.3,A,0.43,1.12
3744,2023-06-18,1,62.9,C,0.35,0.81
3744,2023-06-25,3,66.3,C,0.44,0.99
3744,2023-07-02,4,67.4,C,0.47,1.17
3744,2023-07-09,7,59.8,A,0.37,1.15
3744,2023-07-16,5,53.5,A,0.36,1.09
3744,2023-07-23,5,48.6,C,0.32,0.85
3744,2023-07-30,5,69.6,B,0.44,0.81
3744,2023-08-06,3,46.1,AA,0.44,1.04
3744,2023-08-13,0,73.8,AA,0.46,0.89
3744,2023-08-20,6,70.3,AA,0.48,1.01
3744,2023-08-27,2,64.8,C,0.31,0.95
3744,2023-09-03,7,59.2,AA,0.39,0.93
3744,2023-09-10,3,52.2,AA,0.43,1.09
3744,2023-09-17,6,46.0,AA,0.38,0.97
3744,2023-09-24,1,56.5,B,0.33,1.04
3744,2023-10-01,3,63.3,AA,0.33,0.89
3744,2023-10-08,5,70.6,B,0.49,1.16
3744,2023-10-15,7,48.0,A,0.46,1.08
3744,2023-10-22,3,57.8,B,0.45,0.88
3744,2023-10-29,7,62.5,C,0.33,1.05
3744,2023-11-05,7,61.8,A,0.32,1.16
3744,2023-11-12,5,63.4,C,0.37,1.08
3744,2023-11-19,5,68.0,C,0.39,1.05
3744,2023-11-26,5,64.1,A,0.33,1.09
3744,2023-12-03,4,69.9,C,0.37,0.91
3744,2023-12-10,7,59.2,C,0.47,1.0
3744,2023-12-17,2,72.7,A,0.37,0.93
3744,2023-12-24,1,59.8,B,0.45,1.2
3744,2023-12-31,0,62.6,B,0.44,0.91
3750,2023-01-01,1,60.6,AA,0.37,1.19
3750,2023-01-08,6,75.0,AA,0.48,0.97
3750,2023-01-15,3,70.8,C,0.38,1.03
3750,2023-01-22,3,64.3,A,0.45,1.02
3750,2023-01-29,6,59.1,B,0.47,1.2
3750,2023-02-05,7,52.0,A,0.36,1.09
3750,2023-02-12,3,61.3,C,0.33,0.99
3750,2023-02-19,0,51.7,AA,0.31,1.14
3750,2023-02-26,0,62.2,A,0.37,0.86
3750,2023-03-05,4,59.0,B,0.49,0.99
3750,2023-03-12,1,47.5,C,0.43,1.18
3750,2023-03-19,4,54.3,AA,0.34,0.99
3750,2023-03-26,2,73.5,AA,0.48,1.0
3750,2023-04-02,1,67.5,C,0.48,0.85
3750,2023-04-09,4,68.9,A,0.42,1.16
3750,2023-04-16,1,56.8,A,0.47,1.04
3750,2023-04-23,1,69.5,B,0.47,1.04
3750,2023-04-30,1,73.7,A,0.35,1.11
3750,2023-05-07,3,51.1,C,0.45,1.18
3750,2023-05-14,1,46.5,A,0.46,1.05
3750,2023-05-21,6,53.1,AA,0.38,0.85
3750,2023-05-28,6,45.8,C,0.45,1.13
3750,2023-06-04,1,57.2,C,0.43,1.07
3750,2023-06-11,6,64.8,A,0.44,0.96
3750,2023-06-18,5,58.8,A,0.44,0.84
3750,2023-06-25,0,64.4,B,0.33,1.16
3750,2023-07-02,1,70.0,B,0.4,1.03
3750,2023-07-09,3,47.1,C,0.34,1.18
3750,2023-07-16,3,46.5,AA,0.48,1.04
3750,2023-07-23,0,50.6,C,0.32,0.81
3750,2023-07-30,2,72.0,A,0.48,0.92
3750,2023-08-06,6,62.2,A,0.35,0.99
3750,2023-08-13,0,57.1,C,0.35,0.82
