sale_id,lobster_id,sale_date,buyer_name,sale_channel,quantity_sold_kg,price_per_kg,transport_cost,commission_percent,payment_terms,delivery_location,customer_rating,total_sale_value,net_profit
SALE04798,LOB00863,2025-04-04,Export Company C,Direct Sale,1.35,49.54,24.65,10.5,Net 15,Noblestad,4,66.879,35.20670500000001
SALE04799,LOB03936,2025-04-30,Seafood Market A,Online Platform,1.11,71.33,19.8,11.4,Net 15,Jonesmouth,2,79.17630000000001,50.350201800000015
SALE04800,LOB08924,2024-07-25,Seafood Market A,Auction,0.69,48.86,17.37,5.1,COD,West Donna,3,33.7134,14.6240166
SALE04801,LOB06437,2024-11-12,Local Distributor D,Auction,1.33,89.72,12.7,12.7,Net 15,Kimfort,2,119.3276,91.47299480000001
SALE04802,LOB08405,2024-11-01,Processing Plant E,Direct Sale,1.46,31.67,32.22,10.0,Cash,Alvarezhaven,2,46.2382,9.39438
SALE04803,LOB01214,2024-09-08,Restaurant Chain B,Direct Sale,1.32,84.4,8.3,13.5,Net 15,South Jon,4,111.40800000000002,88.06792000000002
SALE04804,LOB06223,2024-09-08,Export Company C,Auction,1.44,53.81,26.88,13.6,Net 15,Michaelchester,5,77.4864,40.06824960000001
SALE04805,LOB01623,2024-08-24,Restaurant Chain B,Online Platform,0.55,63.68,31.14,11.3,Net 15,South Lindseymouth,2,35.024,-0.073712
SALE04806,LOB00411,2024-09-27,Export Company C,Online Platform,0.92,83.93,11.42,5.4,COD,West Thomas,1,77.21560000000001,61.62595760000001
SALE04807,LOB05681,2025-03-11,Seafood Market A,Auction,0.35,73.12,8.38,8.4,COD,South Amychester,3,25.592,15.062271999999997
SALE04808,LOB04007,2024-11-24,Restaurant Chain B,Contract,0.99,35.46,33.31,6.5,Cash,New David,5,35.1054,-0.48645099999999974
SALE04809,LOB09655,2025-01-27,Export Company C,Auction,0.49,34.95,36.39,6.0,Cash,Greggmouth,4,17.125500000000002,-20.292029999999997
SALE04810,LOB06696,2025-03-19,Local Distributor D,Direct Sale,1.22,34.11,33.14,8.0,COD,Williamsmouth,2,41.6142,5.145063999999996
SALE04811,LOB05330,2025-01-23,Seafood Market A,Direct Sale,0.37,86.18,46.33,8.6,Net 15,Matthewsbury,1,31.8866,-17.185647599999996
SALE04812,LOB05739,2025-02-02,Processing Plant E,Auction,0.79,84.27,23.32,12.3,Net 15,Michaelview,2,66.5733,35.064784100000004
SALE04813,LOB07683,2024-07-31,Restaurant Chain B,Direct Sale,1.42,70.32,29.23,6.2,Net 15,West Cody,4,99.85439999999998,64.43342719999998
SALE04814,LOB03857,2024-10-14,Restaurant Chain B,Direct Sale,0.63,84.45,44.87,8.7,Net 30,West Donna,5,53.203500000000005,3.7047955000000075
SALE04815,LOB06670,2024-07-13,Local Distributor D,Direct Sale,0.35,80.64,43.25,15.0,Net 15,East Zacharyfort,1,28.223999999999997,-19.259600000000002
SALE04816,LOB01224,2024-07-09,Export Company C,Direct Sale,0.22,75.64,34.92,9.6,Net 30,North Megan,5,16.6408,-19.876716800000004
SALE04817,LOB07267,2025-04-23,Restaurant Chain B,Auction,0.3,61.79,21.27,10.4,Cash,Nicholsland,2,18.537,-4.6608480000000005
SALE04818,LOB03500,2025-05-31,Restaurant Chain B,Auction,0.4,67.43,11.72,5.2,Cash,Port Brenda,1,26.972000000000005,13.849456000000004
SALE04819,LOB04399,2025-02-28,Local Distributor D,Auction,0.62,83.62,39.01,10.0,Cash,West Nathanhaven,3,51.8444,7.649960000000003
SALE04820,LOB02078,2025-05-27,Seafood Market A,Contract,0.65,46.32,31.12,6.6,Net 15,West Joshuaside,3,30.108,-2.9991280000000002
SALE04821,LOB00020,2024-11-02,Export Company C,Auction,0.88,51.59,15.43,12.0,Cash,South Henryville,1,45.3992,24.521296
SALE04822,LOB05784,2024-10-31,Restaurant Chain B,Auction,0.94,65.78,6.72,8.1,Net 15,West Shawn,2,61.8332,50.1047108
SALE04823,LOB02227,2025-05-26,Processing Plant E,Contract,0.53,63.93,23.69,7.1,COD,Lake Tracy,5,33.8829,7.787214099999998
SALE04824,LOB04719,2025-03-17,Export Company C,Auction,1.42,42.2,11.41,8.1,Net 15,Brianmouth,5,59.924,43.66015599999999
SALE04825,LOB02482,2024-10-31,Restaurant Chain B,Online Platform,1.37,67.53,9.38,8.3,COD,Nicholasmouth,4,92.51610000000001,75.45726370000001
SALE04826,LOB02794,2025-05-11,Seafood Market A,Contract,1.13,81.11,27.4,6.9,Cash,Jamesstad,2,91.65429999999999,57.9301533
SALE04827,LOB03051,2025-02-21,Local Distributor D,Contract,1.33,81.03,24.51,5.2,Cash,New Timothy,1,107.7699,77.6558652
SALE04828,LOB09159,2024-10-19,Processing Plant E,Online Platform,1.09,82.62,40.4,9.6,COD,North Shannon,3,90.0558,41.010443200000005
SALE04829,LOB03503,2024-09-09,Export Company C,Auction,0.3,86.54,11.16,7.0,Cash,New Glenside,4,25.962,12.98466
SALE04830,LOB03769,2024-11-13,Restaurant Chain B,Auction,0.78,68.37,24.96,7.9,Net 15,Kathrynfurt,2,53.32860000000001,24.155640600000005
SALE04831,LOB02740,2025-01-12,Restaurant Chain B,Online Platform,1.48,88.73,46.03,14.1,COD,Nicoleborough,5,131.3204,66.7742236
SALE04832,LOB09788,2024-09-13,Processing Plant E,Online Platform,1.23,45.71,17.6,12.2,Cash,Lake Catherineshire,3,56.2233,31.7640574
SALE04833,LOB08889,2025-02-20,Export Company C,Online Platform,0.68,72.0,17.88,6.9,COD,Farrellbury,3,48.96,27.70176
SALE04834,LOB02413,2025-02-15,Restaurant Chain B,Contract,0.2,44.8,9.05,6.8,Net 15,Doyleborough,2,8.959999999999999,-0.6992800000000016
SALE04835,LOB05315,2025-04-06,Export Company C,Contract,0.69,87.64,18.41,6.6,COD,Castrofurt,4,60.471599999999995,38.0704744
SALE04836,LOB08831,2025-03-08,Local Distributor D,Auction,0.92,54.96,28.8,9.4,Cash,Carlsonchester,3,50.5632,17.0102592
SALE04837,LOB05027,2024-12-24,Restaurant Chain B,Auction,0.26,32.87,32.17,9.7,COD,Aaronhaven,5,8.546199999999999,-24.452781400000003
SALE04838,LOB01109,2024-08-17,Restaurant Chain B,Contract,0.75,86.96,32.31,12.9,Cash,Jacobshaven,3,65.22,24.496619999999997
SALE04839,LOB04507,2024-08-22,Seafood Market A,Auction,0.25,44.34,46.06,8.1,Net 30,Davismouth,3,11.085,-35.872885000000004
SALE04840,LOB06505,2025-03-24,Export Company C,Direct Sale,0.53,69.47,17.51,6.4,Net 30,Jasonbury,4,36.8191,16.952677599999998
SALE04841,LOB09315,2024-08-25,Local Distributor D,Contract,1.38,48.41,34.25,14.5,COD,Lake Justinview,4,66.80579999999999,22.868958999999993
SALE04842,LOB02420,2025-04-17,Restaurant Chain B,Auction,0.83,48.53,46.46,13.7,COD,Drakeshire,5,40.2799,-11.698446300000002
SALE04843,LOB05234,2024-11-06,Export Company C,Auction,0.9,66.38,45.97,6.2,Cash,Port Jeanne,4,59.742,10.067995999999999
SALE04844,LOB04208,2025-06-03,Local Distributor D,Online Platform,1.24,56.6,40.78,6.8,COD,North Michael,4,70.184,24.631487999999997
SALE04845,LOB05915,2025-05-05,Export Company C,Contract,0.74,67.63,30.37,11.6,Net 15,Kevinchester,3,50.0462,13.8708408
SALE04846,LOB07876,2024-11-06,Export Company C,Contract,0.55,33.98,8.75,14.0,Net 15,Lake Ryanside,1,18.689,7.32254
SALE04847,LOB01951,2025-03-05,Restaurant Chain B,Contract,0.54,64.2,26.52,5.6,Cash,Rodgersmouth,1,34.668000000000006,6.206592000000007
SALE04848,LOB04365,2025-05-09,Processing Plant E,Direct Sale,0.93,86.55,49.42,12.6,COD,West Karenmouth,5,80.4915,20.929571000000003
SALE04849,LOB01775,2024-10-03,Local Distributor D,Direct Sale,0.49,83.97,31.14,9.2,Net 15,Wheelerstad,5,41.1453,6.219932399999999
SALE04850,LOB07833,2024-08-18,Restaurant Chain B,Contract,0.72,76.33,19.04,5.7,Net 15,West Jessica,3,54.9576,32.7850168
SALE04851,LOB07855,2025-05-14,Restaurant Chain B,Contract,1.32,71.92,25.04,7.4,Cash,East Matthewmouth,3,94.93440000000001,62.86925440000002
SALE04852,LOB07597,2025-05-17,Processing Plant E,Direct Sale,1.07,67.03,7.89,14.2,Cash,South Stephanieland,2,71.72210000000001,53.64756180000001
SALE04853,LOB01292,2025-03-01,Local Distributor D,Direct Sale,0.22,78.32,17.36,9.5,Net 15,New Steven,2,17.2304,-1.7664879999999998
SALE04854,LOB03822,2025-04-08,Local Distributor D,Contract,1.5,43.66,39.92,5.9,Cash,East Michael,5,65.49,21.706089999999993
SALE04855,LOB04817,2025-04-05,Local Distributor D,Online Platform,0.49,30.9,40.21,12.5,Net 30,Melaniebury,2,15.140999999999998,-26.961625
SALE04856,LOB06846,2025-01-30,Restaurant Chain B,Direct Sale,1.35,61.35,16.35,14.1,Net 15,New Lancestad,4,82.8225,54.794527499999994
SALE04857,LOB09898,2024-09-24,Local Distributor D,Auction,0.92,30.34,19.95,12.6,Cash,Millerberg,4,27.9128,4.445787200000002
SALE04858,LOB09059,2025-05-19,Seafood Market A,Contract,0.89,82.19,42.3,13.0,COD,South Joeview,1,73.1491,21.339717000000007
SALE04859,LOB02709,2025-01-10,Seafood Market A,Auction,0.72,40.8,45.8,13.1,Cash,Rubioport,5,29.375999999999998,-20.272256
SALE04860,LOB07989,2025-03-26,Processing Plant E,Direct Sale,0.44,72.46,17.7,11.8,COD,East Peter,5,31.882399999999997,10.420276799999998
SALE04861,LOB00582,2024-08-01,Restaurant Chain B,Auction,0.48,35.22,15.64,7.2,Net 30,New Michaelview,3,16.9056,0.04839679999999924
SALE04862,LOB08347,2025-02-07,Seafood Market A,Online Platform,1.48,52.44,23.71,7.3,Cash,South Sarah,5,77.6112,48.2355824
SALE04863,LOB03113,2024-07-03,Processing Plant E,Contract,1.29,80.51,40.68,7.3,Net 30,Nicholeville,1,103.85790000000001,55.596273300000014
SALE04864,LOB08657,2025-03-08,Local Distributor D,Direct Sale,0.4,59.79,20.23,9.6,COD,Bookerchester,4,23.916,1.3900639999999997
SALE04865,LOB01580,2025-03-02,Local Distributor D,Contract,0.79,64.42,9.96,6.8,Cash,Schroedershire,3,50.8918,37.471157600000005
SALE04866,LOB05071,2024-10-18,Local Distributor D,Online Platform,0.3,30.9,34.93,11.5,Cash,Jennifermouth,5,9.27,-26.72605
SALE04867,LOB06629,2024-11-19,Processing Plant E,Auction,0.33,58.4,22.01,9.3,COD,Rebeccafurt,2,19.272000000000002,-4.530296
SALE04868,LOB04427,2025-04-01,Export Company C,Contract,0.65,70.31,7.8,8.8,Net 15,Port Emilymouth,3,45.7015,33.879768000000006
SALE04869,LOB00094,2024-09-01,Processing Plant E,Auction,1.13,31.94,39.19,7.2,Cash,Jeffersonton,4,36.0922,-5.6964384
SALE04870,LOB02744,2025-03-31,Restaurant Chain B,Auction,0.31,70.47,20.11,11.7,Net 15,Lake Scott,1,21.8457,-0.8202468999999986
SALE04871,LOB07287,2024-06-08,Restaurant Chain B,Direct Sale,1.02,53.74,11.59,14.8,Cash,Castroberg,5,54.814800000000005,35.1122096
SALE04872,LOB09776,2024-10-03,Seafood Market A,Auction,1.05,57.97,34.47,14.1,Cash,Sullivanfurt,1,60.868500000000004,17.816041500000004
SALE04873,LOB09268,2024-07-08,Processing Plant E,Contract,0.99,48.4,39.5,7.7,Net 30,Arielfurt,3,47.916,4.726467999999997
SALE04874,LOB07271,2024-12-22,Local Distributor D,Auction,0.8,68.86,17.02,14.9,Net 30,West Latoya,5,55.088,29.859887999999998
SALE04875,LOB08987,2025-06-01,Local Distributor D,Direct Sale,0.83,42.08,45.99,6.2,Net 30,Grimesshire,1,34.926399999999994,-13.229036800000008
SALE04876,LOB01670,2024-08-19,Local Distributor D,Auction,0.63,30.59,14.69,14.0,Net 30,Robinside,4,19.2717,1.8836620000000002
SALE04877,LOB00829,2024-12-16,Restaurant Chain B,Contract,0.96,51.54,29.48,11.8,Cash,New Denisechester,2,49.4784,14.159948799999999
SALE04878,LOB09294,2024-08-20,Local Distributor D,Auction,0.23,66.93,46.99,14.1,Net 30,South Chelseybury,5,15.393900000000002,-33.7666399
SALE04879,LOB08125,2025-01-17,Restaurant Chain B,Online Platform,0.26,34.84,20.42,5.2,Net 30,Calebburgh,1,9.0584,-11.832636800000001
SALE04880,LOB08350,2024-07-09,Local Distributor D,Online Platform,0.31,31.52,44.15,12.0,Net 15,Lake Joseph,5,9.7712,-35.551344
SALE04881,LOB05156,2025-01-25,Restaurant Chain B,Online Platform,1.05,73.33,29.35,12.9,Cash,New Robertstad,2,76.9965,37.71395149999999
SALE04882,LOB01629,2024-12-17,Processing Plant E,Direct Sale,1.37,43.46,9.46,13.0,Cash,Bishophaven,4,59.540200000000006,42.339974000000005
SALE04883,LOB05416,2025-02-05,Seafood Market A,Contract,0.54,38.05,15.36,10.9,COD,East Jenniferchester,1,20.547,2.947377000000001
SALE04884,LOB04953,2024-06-26,Processing Plant E,Online Platform,0.91,71.18,49.95,13.8,Net 30,Petersontown,5,64.77380000000001,5.8850156000000045
SALE04885,LOB08197,2025-05-01,Seafood Market A,Direct Sale,0.78,69.98,13.48,6.0,Cash,Phillipborough,5,54.5844,37.829336
SALE04886,LOB06482,2024-12-23,Local Distributor D,Online Platform,1.21,86.17,9.62,11.8,Net 30,Toddhaven,5,104.2657,82.3423474
SALE04887,LOB07430,2024-08-08,Local Distributor D,Direct Sale,1.42,42.35,7.76,5.3,Cash,West Danielfort,4,60.137,49.189739
SALE04888,LOB06060,2024-09-07,Restaurant Chain B,Direct Sale,1.31,69.75,12.41,14.1,COD,North Sarah,2,91.3725,66.07897750000001
SALE04889,LOB02396,2024-10-23,Local Distributor D,Direct Sale,1.23,31.71,27.83,9.1,COD,Phillipsville,3,39.0033,7.623999700000004
SALE04890,LOB04562,2025-01-11,Seafood Market A,Online Platform,1.24,89.75,30.05,5.4,COD,Hallchester,3,111.29,75.23034000000001
SALE04891,LOB09921,2025-01-22,Processing Plant E,Online Platform,1.08,57.84,43.75,11.3,Net 30,Lake Kristenside,5,62.467200000000005,11.658406400000004
SALE04892,LOB02894,2024-09-12,Restaurant Chain B,Auction,0.97,57.98,48.03,13.6,Net 15,West Joelport,3,56.24059999999999,0.5618783999999932
SALE04893,LOB04375,2024-12-10,Local Distributor D,Direct Sale,0.73,77.54,28.35,7.7,COD,North Ashleyborough,3,56.604200000000006,23.8956766
SALE04894,LOB01883,2024-06-06,Export Company C,Direct Sale,0.81,70.0,12.98,9.9,Net 30,North James,5,56.7,38.1067
SALE04895,LOB09275,2025-02-18,Local Distributor D,Direct Sale,1.31,53.03,7.02,10.7,Net 15,Nicoleport,5,69.4693,55.01608490000001
SALE04896,LOB04804,2025-03-08,Processing Plant E,Direct Sale,0.71,66.45,23.17,10.8,Net 30,Scottchester,1,47.1795,18.914113999999994
SALE04897,LOB02881,2024-12-13,Seafood Market A,Direct Sale,1.29,48.45,27.59,5.6,Net 15,Port Bethside,2,62.5005,31.410472
SALE04898,LOB04081,2024-12-06,Processing Plant E,Direct Sale,0.91,42.79,14.5,10.8,COD,Butlerburgh,5,38.938900000000004,20.233498800000003
SALE04899,LOB06588,2024-10-14,Export Company C,Direct Sale,0.32,47.66,9.19,5.8,Cash,Stuartberg,4,15.251199999999999,5.1766304
SALE04900,LOB04626,2025-01-06,Export Company C,Online Platform,0.74,49.17,45.66,10.3,Net 15,North Katherineburgh,5,36.3858,-13.021937399999993
SALE04901,LOB05482,2025-05-18,Local Distributor D,Direct Sale,1.19,54.41,8.18,6.4,COD,North Eric,4,64.74789999999999,52.42403439999999
SALE04902,LOB03776,2024-11-06,Processing Plant E,Auction,0.46,83.92,45.87,5.9,Net 30,East Christina,3,38.6032,-9.544388799999997
SALE04903,LOB09854,2024-07-21,Restaurant Chain B,Direct Sale,0.39,32.42,13.74,5.2,COD,Galvanfort,3,12.6438,-1.7536775999999996
SALE04904,LOB06020,2024-12-20,Seafood Market A,Contract,1.46,35.7,13.63,8.9,Net 30,Cynthiastad,5,52.122,33.853142
SALE04905,LOB05433,2025-04-23,Export Company C,Online Platform,0.79,78.65,26.49,10.2,Cash,Lake Gregory,3,62.133500000000005,29.305883
SALE04906,LOB08723,2024-07-04,Local Distributor D,Direct Sale,1.18,89.38,12.62,8.5,COD,Darlenefort,1,105.46839999999999,83.88358599999998
SALE04907,LOB03328,2024-09-07,Restaurant Chain B,Online Platform,0.54,54.35,35.11,12.0,Net 15,Bryanland,2,29.349000000000004,-9.282879999999995
SALE04908,LOB00503,2024-07-23,Restaurant Chain B,Contract,1.05,81.93,42.45,8.0,Net 30,Justintown,4,86.02650000000001,36.69438000000001
SALE04909,LOB08411,2024-06-22,Restaurant Chain B,Online Platform,0.75,62.72,38.88,8.6,COD,North Jason,5,47.04,4.114559999999996
SALE04910,LOB04678,2025-04-11,Seafood Market A,Direct Sale,0.55,79.72,34.13,12.6,Cash,Lake Kaylaside,1,43.846000000000004,4.191404000000001
SALE04911,LOB04744,2025-02-12,Seafood Market A,Online Platform,0.87,83.69,19.92,11.9,COD,Greerland,1,72.8103,44.225874299999994
SALE04912,LOB03665,2024-12-23,Restaurant Chain B,Direct Sale,0.46,53.54,43.21,8.9,Cash,Josephborough,5,24.6284,-20.7735276
SALE04913,LOB02269,2025-06-03,Processing Plant E,Contract,0.39,66.09,8.21,5.8,Net 15,North William,3,25.775100000000002,16.0701442
SALE04914,LOB06242,2025-01-20,Restaurant Chain B,Auction,1.31,43.27,15.6,13.2,Net 30,Matthewsbury,4,56.68370000000001,33.601451600000004
SALE04915,LOB03345,2025-02-12,Export Company C,Auction,0.7,89.95,22.74,9.8,Net 15,Jordanside,3,62.964999999999996,34.054429999999996
SALE04916,LOB04720,2025-02-22,Export Company C,Online Platform,1.32,42.62,28.21,8.3,Net 30,Foxport,5,56.2584,23.3789528
SALE04917,LOB05372,2025-05-30,Local Distributor D,Contract,1.32,43.27,26.9,11.5,Cash,East Walterview,2,57.116400000000006,23.648014000000007
SALE04918,LOB00351,2025-05-16,Restaurant Chain B,Online Platform,1.13,71.8,30.89,12.9,Cash,Port Jennifer,3,81.13399999999999,39.77771399999999
SALE04919,LOB04715,2024-09-12,Export Company C,Direct Sale,1.12,47.56,36.18,10.0,Cash,Timothyville,3,53.26720000000001,11.760480000000008
SALE04920,LOB03293,2024-07-20,Local Distributor D,Online Platform,0.69,51.0,30.73,8.4,COD,Morsebury,5,35.19,1.5040399999999972
SALE04921,LOB01774,2025-05-01,Seafood Market A,Direct Sale,0.96,87.36,10.82,14.0,Cash,Blakeport,1,83.8656,61.304416
SALE04922,LOB08608,2024-06-26,Local Distributor D,Auction,1.14,65.65,21.28,6.0,COD,Lake Keithberg,1,74.841,49.070539999999994
SALE04923,LOB03616,2024-08-12,Restaurant Chain B,Direct Sale,0.84,81.86,29.96,5.3,COD,New Stacey,1,68.7624,35.1579928
SALE04924,LOB06716,2025-04-06,Processing Plant E,Direct Sale,1.45,88.98,49.34,8.9,Cash,Devinfurt,5,129.02100000000002,68.198131
SALE04925,LOB01400,2024-08-19,Export Company C,Direct Sale,0.7,46.7,33.28,6.5,Net 15,Wheelerside,4,32.69,-2.7148500000000033
SALE04926,LOB07421,2025-01-29,Local Distributor D,Auction,0.42,79.7,20.39,7.3,Net 30,New Danielmouth,4,33.474,10.640397999999996
SALE04927,LOB09405,2025-02-17,Restaurant Chain B,Online Platform,1.13,56.24,17.29,7.5,COD,Bradleytown,3,63.551199999999994,41.494859999999996
SALE04928,LOB00298,2024-07-14,Processing Plant E,Contract,1.36,83.42,14.62,9.7,Net 15,Wolfborough,1,113.45120000000001,87.8264336
SALE04929,LOB06434,2024-07-31,Processing Plant E,Contract,0.22,33.57,28.64,7.7,Cash,Mortonchester,1,7.3854,-21.8232758
SALE04930,LOB00934,2024-10-24,Export Company C,Contract,0.7,49.42,40.37,11.4,Net 30,Rhondahaven,1,34.594,-9.719715999999996
SALE04931,LOB07934,2024-07-18,Processing Plant E,Contract,0.53,89.11,49.47,7.8,COD,Michaelberg,5,47.228300000000004,-5.9255073999999945
SALE04932,LOB06564,2024-10-04,Export Company C,Auction,0.44,89.0,46.47,7.8,Cash,Chadview,2,39.160000000000004,-10.364479999999995
SALE04933,LOB06882,2025-01-11,Restaurant Chain B,Auction,0.22,76.55,5.9,14.6,Cash,New Sheila,5,16.841,8.482214
SALE04934,LOB07774,2025-01-14,Export Company C,Contract,0.77,31.04,38.84,13.6,Cash,South Mariaburgh,4,23.9008,-18.189708800000002
SALE04935,LOB00216,2024-06-21,Local Distributor D,Contract,0.35,30.32,48.45,14.6,Cash,Hillmouth,2,10.612,-39.387352
SALE04936,LOB00560,2024-09-02,Export Company C,Auction,1.07,69.0,49.44,5.7,Net 30,West Kevin,4,73.83,20.18169
SALE04937,LOB00238,2025-03-22,Export Company C,Contract,0.99,41.8,29.1,7.8,Net 15,East Jeffreystad,4,41.382,9.054203999999997
SALE04938,LOB09303,2024-08-02,Seafood Market A,Auction,1.44,43.87,24.75,9.3,Net 30,Port Emily,4,63.172799999999995,32.5477296
SALE04939,LOB04779,2024-06-14,Restaurant Chain B,Contract,1.38,47.56,26.78,14.0,Cash,Lake Lawrenceton,5,65.6328,29.664208000000002
SALE04940,LOB05566,2025-02-22,Local Distributor D,Online Platform,1.27,70.18,28.14,6.4,Net 15,Shawnhaven,4,89.1286,55.284369600000005
SALE04941,LOB09223,2024-09-07,Processing Plant E,Direct Sale,1.31,81.63,23.53,8.5,COD,West Kevin,4,106.9353,74.3157995
SALE04942,LOB01285,2024-11-09,Local Distributor D,Auction,0.99,83.16,46.6,8.0,COD,Johnsonview,3,82.3284,29.142128
SALE04943,LOB09232,2025-05-08,Restaurant Chain B,Auction,0.97,30.41,7.36,10.0,Net 30,West Maria,4,29.4977,19.187929999999998
SALE04944,LOB09685,2024-12-21,Restaurant Chain B,Contract,0.36,35.34,9.04,7.4,COD,New Bryan,3,12.7224,2.740942400000001
SALE04945,LOB03967,2025-04-08,Local Distributor D,Online Platform,0.47,44.2,42.65,6.0,Net 30,Romeroside,4,20.774,-23.122439999999997
SALE04946,LOB05509,2025-05-13,Seafood Market A,Online Platform,0.96,37.79,12.89,7.5,Net 15,Pittmanborough,4,36.2784,20.667519999999996
SALE04947,LOB00768,2025-05-22,Processing Plant E,Auction,0.96,73.33,21.47,5.6,Net 15,West Tannermouth,5,70.3968,44.9845792
SALE04948,LOB02824,2025-01-21,Processing Plant E,Auction,0.24,83.88,36.85,12.7,Cash,Lake Kaylaport,1,20.1312,-19.275462400000002
SALE04949,LOB06858,2024-10-25,Processing Plant E,Contract,0.92,48.98,45.88,6.1,Net 30,North Justin,5,45.0616,-3.5671576000000034
SALE04950,LOB06308,2025-01-31,Export Company C,Contract,1.15,73.94,39.98,12.6,Net 30,West Samanthashire,3,85.03099999999999,34.33709399999999
SALE04951,LOB00915,2024-10-28,Export Company C,Contract,0.97,42.71,32.56,5.9,Net 30,Lesliebury,2,41.4287,6.424406699999997
SALE04952,LOB07710,2024-11-25,Seafood Market A,Auction,0.68,46.86,21.89,11.8,COD,West Michaeltown,5,31.864800000000002,6.214753600000002
SALE04953,LOB04133,2024-12-27,Processing Plant E,Contract,0.54,43.01,49.82,11.2,COD,New Jaclyn,3,23.2254,-29.1958448
SALE04954,LOB08705,2024-10-30,Seafood Market A,Direct Sale,1.13,73.56,21.16,7.5,COD,New Andrewfurt,5,83.1228,55.728590000000004
SALE04955,LOB08482,2024-06-17,Restaurant Chain B,Auction,0.3,35.9,19.67,13.6,Cash,South Michael,4,10.77,-10.364720000000002
SALE04956,LOB08368,2025-04-27,Restaurant Chain B,Direct Sale,0.6,56.84,5.26,11.9,Cash,East Heather,2,34.104,24.785624000000002
SALE04957,LOB03856,2024-10-05,Seafood Market A,Contract,1.37,45.63,30.12,12.0,Net 15,Watkinsland,1,62.51310000000001,24.891528
SALE04958,LOB06035,2025-05-03,Processing Plant E,Auction,0.37,70.73,45.18,13.7,COD,Jesseberg,1,26.1701,-22.5952037
SALE04959,LOB04303,2024-11-04,Local Distributor D,Contract,0.59,31.3,10.51,6.5,Net 30,Sandrafurt,3,18.467,6.756644999999999
SALE04960,LOB05531,2024-11-18,Seafood Market A,Contract,0.48,48.79,49.13,11.6,Net 30,Briannaton,2,23.4192,-28.427427200000004
SALE04961,LOB01540,2025-05-06,Restaurant Chain B,Contract,0.7,31.86,15.1,10.0,Net 30,Franklinville,2,22.302,4.9718
SALE04962,LOB05341,2024-11-08,Local Distributor D,Auction,0.46,40.08,25.94,10.2,Net 15,West Susanbury,4,18.4368,-9.3837536
SALE04963,LOB00639,2024-07-10,Local Distributor D,Auction,0.65,57.88,45.69,14.2,Net 15,Amandabury,3,37.622,-13.410323999999997
SALE04964,LOB01811,2025-02-10,Export Company C,Direct Sale,1.4,54.25,9.25,13.1,COD,Strongland,3,75.94999999999999,56.75054999999999
SALE04965,LOB03641,2024-10-06,Local Distributor D,Auction,0.28,47.24,47.91,9.3,Cash,Carterland,3,13.227200000000002,-35.91292959999999
SALE04966,LOB03969,2025-05-01,Local Distributor D,Online Platform,1.01,56.96,47.82,8.9,Net 30,Garciachester,2,57.5296,4.589465600000001
SALE04967,LOB06689,2025-02-08,Processing Plant E,Contract,0.64,81.89,36.38,13.2,Net 15,East Paulville,1,52.409600000000005,9.111532800000003
SALE04968,LOB08042,2025-01-17,Seafood Market A,Online Platform,1.06,52.14,42.31,6.7,Net 15,North Lisafurt,5,55.26840000000001,9.255417200000004
SALE04969,LOB05655,2025-02-05,Restaurant Chain B,Contract,1.14,39.93,20.83,10.9,Net 15,Daniellehaven,2,45.520199999999996,19.728498199999997
SALE04970,LOB01799,2024-09-29,Restaurant Chain B,Contract,0.3,76.25,38.02,15.0,Net 15,New Phyllishaven,3,22.875,-18.57625
SALE04971,LOB00044,2025-01-08,Restaurant Chain B,Contract,1.31,78.48,36.47,13.6,Cash,North Rebecca,5,102.8088,52.35680320000001
SALE04972,LOB06318,2024-12-24,Processing Plant E,Direct Sale,1.14,70.95,22.0,13.0,Net 30,Port Elizabeth,2,80.883,48.36821
SALE04973,LOB04923,2024-08-27,Export Company C,Online Platform,0.59,86.34,41.19,6.0,COD,Aguirrefort,5,50.940599999999996,6.694163999999999
SALE04974,LOB08231,2024-11-28,Seafood Market A,Contract,0.6,73.24,41.8,9.7,COD,North Cynthiafort,2,43.943999999999996,-2.1185680000000007
SALE04975,LOB02098,2025-05-27,Local Distributor D,Direct Sale,1.1,54.81,9.07,12.2,COD,Jasonburgh,3,60.291000000000004,43.865498
SALE04976,LOB05887,2025-02-01,Export Company C,Direct Sale,1.37,42.89,17.59,14.8,Net 15,Leehaven,5,58.7593,32.47292360000001
SALE04977,LOB03831,2024-09-22,Seafood Market A,Online Platform,0.21,45.7,17.33,5.5,Net 15,Hansonshire,3,9.597,-8.260834999999998
SALE04978,LOB05677,2024-08-09,Local Distributor D,Direct Sale,1.44,44.37,29.54,11.2,Net 30,Weberland,5,63.892799999999994,27.196806399999996
SALE04979,LOB03982,2024-11-28,Local Distributor D,Contract,0.82,87.7,43.48,11.9,Cash,New Zoe,5,71.914,19.876234000000004
SALE04980,LOB05080,2024-06-15,Local Distributor D,Direct Sale,1.35,86.91,30.26,9.9,COD,North Gregoryshire,2,117.3285,75.4529785
SALE04981,LOB06118,2024-06-16,Local Distributor D,Contract,1.02,79.17,36.92,8.4,Net 15,Hannahshire,3,80.7534,37.0501144
SALE04982,LOB04164,2024-12-14,Seafood Market A,Online Platform,0.34,43.72,21.66,12.3,COD,Johnbury,2,14.8648,-8.6235704
